,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2000-11-30,134781.62124574397,100272.3188743414,76793.61429261805,111207.26446503136,227186.38202924334,181643.5635018406,179189.39642848528,139301.27163503284,106999.48327975435,92707.51142325622,199260.7613603993,94637.63356243412,108528.03793515704,90520.02038325538,99680.60955005679,81233.01604919463,79355.56262275313,93736.34988108008,208811.60684263683,131513.32589804532,100610.50409939556,109386.16366089242,124644.07765873332,95010.28972106795,,,110301.23690951783,,107050.6160953244,115081.69663838406,135364.94194189901,,176212.93532713823,83053.2247050874,90780.86988385308,71210.93759477613,134660.2978717865,93914.59307678799,147502.89643705508,124680.88886186542,,94583.71471853429,105634.6613682128,173967.2391531944,113939.90604848918,121293.93809610333,148720.45806843185,127630.64627909774,79156.4151764747,
2000-12-31,135091.76975827562,100694.73091818523,77245.98496410875,111704.51702195834,230538.26715526418,182906.25634545006,180519.00019716824,140753.2611189936,107582.60161987212,93337.5043101149,200726.9609995391,95090.25695200611,109066.1448092498,90891.6438492212,100189.3608381408,81580.26611262094,79809.19382210553,94449.33666471153,211262.7912981351,132207.03851168067,101509.52759667118,110072.74780961532,125493.4180214352,95609.71661238924,,,110883.34403239052,,107335.79087600845,116279.89098046553,136322.61588027986,,177176.7444553352,83595.86390561306,91235.4378658485,71548.70543502017,135260.93735790878,94476.20183380434,148766.31656758933,124798.08785758962,,95007.87249015762,106008.74985244984,174499.4611356154,114762.15832863431,122143.91329002529,148772.59504347184,128036.48140300631,79751.84884840724,
2001-01-31,137575.62571785602,101156.81277333078,77782.30547376348,112190.18300598735,212242.40872231193,184199.1148384604,181740.83397162767,142221.98713964142,108176.68337323904,94042.27332249389,202235.71347024574,95475.96486256954,125953.08915039731,91180.14698882673,101039.20838088923,82091.07638205237,80310.52634010129,95104.95598001376,213456.66796566584,132979.6115357694,102586.43383898096,110715.8763518686,126363.0765981195,96078.5679756134,,,111560.85190181808,,107734.71792180308,117366.53272394564,137255.6327195436,,178237.88817828175,84194.83462326025,91666.44021887808,71933.25243421391,136082.23429691556,94991.43641784048,149962.71028418365,126029.04826395758,,95560.46130079357,104776.67799217308,175024.22652969323,115515.2206966622,122869.04481700103,149319.15731480552,128524.94905120073,80435.58968586093,
2001-02-28,141495.6141352035,101555.07734247623,78109.47020135663,112677.95356485591,214709.38951011424,185481.2954274894,182807.74780103742,143629.83921315955,108798.61911722811,94556.4145530641,203662.74241336677,95784.40251995341,126318.95057474551,91431.36132259213,101857.53505612217,82570.57691413585,80698.20761170177,95595.30832107793,215597.18311112662,133757.83548161274,103574.00667907183,111256.57027953566,127364.81622525878,96456.68412797064,,,112054.88423541935,,108067.29388816078,118556.88756932982,138301.84815853235,,179192.3784297048,84742.51276418162,91979.52641975359,72277.35992597902,136780.46534259265,95312.1725644987,151147.89006325274,127426.27899377435,,95943.03668042812,104865.3312281332,175406.40347512942,116146.46026492635,123652.38298584752,149776.83865531726,128957.39562709033,80828.91315137419,
2001-03-31,146619.0869717949,101899.13505851594,78302.27267738566,113207.80527152187,217414.9520297996,186780.00744320342,183857.35850053458,144904.09621978973,109436.66634948246,94957.83164838076,204880.27988871277,96038.3929939895,126748.56262986413,91735.68542095198,102649.04951295827,83014.3639553291,80996.83056130235,96073.25527382216,217823.23836508897,134496.5256283996,104417.01492643091,111728.76430995819,128405.21847460233,96841.18153150607,,,112457.41018066336,,108404.24635158153,119772.72180095277,139461.7849266522,,180093.82459942834,85235.2118052915,92233.01265817528,72560.91030628055,137549.04696443368,95584.64715878676,152411.8993273448,128897.43372797927,,96259.87357820458,104834.48296657106,175703.93167089563,116758.26177150772,124423.71996314418,150295.04942338166,129345.09102760165,81118.38187947155,
2001-04-30,150637.20964668618,102208.71209789749,78420.3839858227,113752.86435161428,220534.97470588816,188035.2254025662,185060.60401499513,146386.51662344908,110125.06708264211,95286.1356424445,206040.12139434592,96331.91174853264,127234.8610322725,92102.68671861723,101287.04066681974,83285.85867075431,81227.95541589288,96665.31731765908,220074.39591653002,135192.58575690025,105036.41225296658,112109.25499628046,129551.87729076433,97303.43875415242,,,112744.64097788121,,108635.77609703313,121069.75066884542,140697.99921644293,,180912.27351473094,85673.9686027988,92701.06077724631,72833.95956322757,138058.92916543523,95915.95358471268,153834.13155673235,129578.83579235533,,96437.92533867087,104824.4868672124,175959.76220298707,117469.56181297013,125299.41437901044,150817.73300777853,129879.67845626648,81307.60940993109,
2001-05-31,154081.30470180177,102567.1678302037,78680.30146122914,114284.1083149191,223555.61894745406,189329.9774971294,186437.5966150138,147982.69248248808,110800.66346577527,95716.93898153403,207399.83562590773,96666.2084720357,127724.06316565003,92539.99720592261,101593.129253374,83569.1609998822,81523.73651013407,97246.22256016695,222347.02292683246,135932.6897783313,105804.8195405665,112560.76536296426,130704.5791323836,97719.1138304998,,,113070.79386084249,,108975.3892985112,122484.83437103566,141804.0653495817,,181838.40355532418,86169.5751732148,93001.1541591747,73104.4075356983,138667.03951986213,97680.10149944757,155496.18706119063,130188.76282103686,,96698.64718004216,104879.75755109452,176100.87648803962,118256.67470458095,126123.5217965905,151350.6602207881,130502.96418833679,81678.6698756241,
2001-06-30,157030.29807785604,102979.19826152328,78946.70805128239,114847.86596916988,226197.65519170277,190475.7977951709,187865.9096964603,149467.41952502498,111502.96025578702,96125.81151962189,208935.70925113535,97042.47908891024,128144.69873100636,92985.59826793338,112969.45071319221,83877.2917178163,81808.34572356218,97692.3853314698,224616.9838971783,136558.8693100337,106633.313815834,113007.69942048186,131784.47875116242,98171.98726589257,,,113371.98099582875,,109314.77992715698,123950.15320931075,142896.76045473927,,182865.39844381218,86697.69355636224,93317.92843727251,73377.66838897964,139134.49979798193,98164.128032218,157274.36053016133,130750.12983696224,,96961.40690597608,104944.30934663932,176327.88920204784,119048.82551219776,127013.72685313,151788.94066658476,131276.74018261122,82016.12638922196,
2001-07-31,159783.12830415237,103384.91992483176,79240.32472031894,115426.96306054425,228662.50521706959,191608.4538944423,189294.97323247042,150668.07324278515,112234.6134887025,96536.46594664543,210513.8409935746,97399.68682952019,128575.61536509727,93432.53871477106,113290.26287521128,84209.98387697678,82105.5358146876,98020.60096567379,227007.6056712951,137271.4209299933,107591.64329596932,113505.42594296788,132800.8843626921,98618.30337279927,,,113675.16545017011,,109724.66108209413,125291.18424285948,144046.49559635454,,184002.99590038904,87265.66266201873,93658.93242751852,73628.30609940729,139672.88322402703,98642.27628466877,159210.23814017698,131360.1250366461,,97198.98136589324,105021.52668373997,176605.45494967842,119849.75601635125,127952.38286308848,151603.14207185342,132034.01552493253,82300.52008382222,
2001-08-31,161865.03490054677,103692.02874660038,79463.98771779602,116051.65753700428,231119.50235134063,192661.31551852447,190979.23553961757,151740.4803689307,113011.3334881553,96944.87426360758,212132.43651131375,97794.25103140301,129105.35664557412,93847.09177585656,113756.39998056203,84487.914220847,82364.71498735636,98425.27948255885,229569.08874198757,137898.66923957915,108324.91223749092,114026.95271314228,133733.45503705138,99143.00098212821,,,114041.55394493132,,110072.15173087071,126458.34061607083,145382.957533449,,185151.27154949342,87734.58568484649,93996.18991882759,73899.24119833292,140264.90827301278,99146.06741039827,161341.91577156083,131846.78035144036,,97477.09689442483,105115.20285113211,177021.49565314184,120595.46592398363,128840.29266697424,152012.08514166204,132543.6665951732,82520.81734475751,
2001-09-30,162975.53775298104,103951.60653688587,79694.39626979423,116641.01818605924,233536.18772461373,193684.12342449618,192861.75898019684,152992.1699626029,113787.8921153984,97356.90646278583,213840.68177402113,98181.54810858892,129614.70109941789,94299.69920597348,114317.23432857984,84720.36148018028,82623.13483725637,98818.90378753423,232095.65801489414,138634.55601249626,109056.49619372896,114571.14876763345,134720.66239693336,99581.43911071729,,,114432.62817355091,,110436.19497562356,127600.28857600698,146861.62545700563,,186303.46954938717,88178.70524125453,94331.54888826802,74172.63004016588,140878.71183491274,99631.81129924739,163499.15959423126,132281.6719395819,,97763.85030462226,105248.20993541802,177388.7793090375,121300.60570908811,129621.06440740512,152435.63936166125,133118.04972164292,82720.43798443722,
2001-10-31,163529.58843117917,104253.27408604068,79852.48606279634,117221.21088573648,235667.8235052388,194631.6849983012,194871.48999271909,154382.82754735232,114529.56215161204,97742.11212579641,215521.52022867964,98594.61199738432,130086.82835318721,94760.93688825023,114855.36422587161,84930.19726158421,82857.6317877864,99245.32872999224,234679.95355717093,139307.51617806664,109729.19588950605,115059.89683337668,135734.17887726615,100000.07165452464,,,114820.22835105598,,110734.86841829859,128801.58975910551,148330.0908910065,,187435.22464206757,88608.79622253084,94648.71258629266,74446.88401049157,141435.4378692621,100088.63096829012,165800.18189008153,132690.55361845557,,98096.80255590011,105380.02718670022,177688.19661441678,121955.09740147817,130364.07699917123,152909.16481412394,131236.78825784862,82967.31107736284,
2001-11-30,164153.80179485164,104541.23705930663,79981.70883480228,117785.36055138109,237567.0130285009,195466.7755637529,196731.39031126717,155967.0284016909,115266.02195058741,98042.39716033239,216925.4999050392,98994.80655707094,130343.78190837515,95223.83133996074,115190.97706663795,85159.60139317984,83070.05982122492,99618.89937070177,237191.8617990619,140061.06113120698,110600.85384322694,115541.71649224739,136801.13259912917,100446.0759170531,,,115120.84659263105,,111024.3287150319,130102.29651506295,149756.02661940176,,188535.99256716744,89148.34639772167,94936.377818668,74657.78404603394,141905.26724698718,100534.79149985846,167892.21199229782,133970.9104818042,,98325.98251495004,105463.08758713174,177916.92031667707,122667.107237484,131215.7417499115,153383.50014253944,131772.1609268882,83117.88872441843,
2001-12-31,165231.16396567484,103170.26678532241,80036.67952589017,118327.43726801375,239206.42282650605,196211.97977302095,198361.3396248176,157599.59345002327,115997.02718796933,98319.17868906741,218406.03193366993,99380.59401988742,130554.80504236362,95630.70245933205,115454.67862930844,85414.71626541977,83238.1048126082,99955.6813942492,239708.40704299507,140831.3311942329,111456.86729821157,115981.95957631608,137788.96942829195,100993.83754643725,,,115385.85212852192,,111290.74046575528,131432.40896285378,151079.27100159274,,189603.26203665463,89741.29620301555,95176.67973103817,74829.03925307668,142355.92987081717,100944.44966180417,169976.40486186827,134279.46505227065,,98475.41556640354,105499.01911640444,178006.01248265372,123397.76891900848,132150.248531349,153907.63057815656,132246.0267852163,83250.83581466108,
2002-01-31,166168.06262681162,103221.8578299905,80049.06243592068,118826.91092684271,240472.78369175084,196714.67205232958,199765.1018859353,159249.94050639146,116712.81409629561,98520.37086270754,219611.89946284107,99652.7000874691,130667.08724137102,96008.94714546484,110796.64554752722,85765.36229109735,83370.65370449652,100104.88413476667,241952.1284209489,141650.44980794593,112436.46324850296,116433.36498169502,138664.9686376497,101461.93518045393,,,115634.34071155242,,111594.15902250035,132769.9042435368,152369.93894146907,,190603.13254135853,90381.95669360118,95356.04056037753,74929.24880253963,142804.13732373345,101306.28405962374,171787.8084117379,134514.94595294996,,98550.68676629814,105475.05908836173,178022.53429967686,124050.26071396346,133103.22735260418,154382.4402264285,132780.25069269864,83312.47446637593,
2002-02-28,166973.28447853684,103305.43383064884,80072.41126494427,119289.29195196452,241696.32013168774,197150.05665292888,201029.1213791092,160874.42451691077,117403.71420801456,98742.17517304324,221152.9017364458,99827.83665365676,130910.1129718585,96392.88731344372,110525.68601467901,86116.69150826067,83500.14677956047,100229.51538679667,244049.40406136613,142667.19527672167,113480.27090807311,116759.95296202553,139496.02100203634,101821.6320034376,,,115868.24662803145,,111871.68787074128,134052.49720282113,153652.75762914954,,191650.9815690427,91021.3790815554,95494.78279697515,75063.6694486803,143269.42857580315,101698.06539752813,173588.36811267817,134642.51642602606,,98650.01233376432,105479.79516645226,177948.89597684433,124732.47386478423,134073.34837238272,154849.31553330162,133338.91500853116,83500.19812654123,
2002-03-31,167696.2647240505,103372.7402520175,80159.36256591958,119787.36535667887,243015.84072461078,197659.66656365947,202325.13881269062,162519.41075058127,118130.4188342662,98935.96722603987,222546.857134129,99944.4675946013,131116.51498258937,96809.1195976456,110192.39205743658,86462.74273846135,83644.49301983861,100356.70346036635,246071.0778229826,143668.7621459163,114561.76288248063,117083.08765982432,140331.38603417546,102103.23482447333,,,116107.5524411318,,112133.9292900955,135286.33340516908,154924.5985158575,,192752.0976173723,91650.65510587905,95659.73679908225,75196.3893933786,143722.1974882452,102097.85641060189,175424.96154520614,134722.49848677937,,98758.2149409337,105545.347023485,177991.80709654093,125477.95267346075,135104.3322553482,155327.11969488062,133866.66807664608,83714.29499381939,
2002-04-30,168695.2422661533,103570.43349214735,80303.94340641629,120187.55358640461,244768.9025736712,198309.4353506514,203789.7551228241,164238.8390306045,118929.93811947606,99179.58449575122,224310.04922814562,100162.61642232275,131348.05096182038,96859.67402018275,110191.0797333931,91306.80513784724,83821.70460805827,106442.6251029924,248319.91315574726,144689.43041224743,115623.88164882986,117404.50589251793,141236.1274451415,102422.42050036699,,,116321.23734423438,,112343.08292715451,136595.47820716846,155929.87931555032,149820.4654622603,193943.7235898373,92268.95611732607,95861.14894495046,75405.4743983884,144220.13506264286,102557.04132552318,177479.7907581348,134777.09867178314,,98870.07636537716,105670.71926905346,178023.83157033895,126389.56875463897,136162.21672842267,155832.71341916927,134415.95723457713,83937.01906098725,142073.08679014392
2002-05-31,169602.75512375543,100918.62108292017,80557.83919238797,120726.70902398534,246759.54779639974,199082.46251909775,205516.06053440238,165987.08757993227,119787.05635654979,99487.64349644129,225921.88838494816,100502.7496263414,131626.3814700009,97242.14181473089,110276.51322734101,90920.85970503051,83996.35742622054,107253.44960974436,250692.58724901275,145518.96681252535,116615.58844787651,117781.03346436066,142075.0408073919,102765.19882148306,,,116635.42712709973,,112654.21789840936,137889.59461407893,157264.42584317309,183721.79032559672,195214.71362226384,92901.35207404468,96123.56828449624,75612.16502952427,144752.46968313694,103044.38381346535,179835.53382334253,135015.28562141865,,99019.11218370982,105870.3683617897,178131.19655316093,127333.30929483757,137134.9545812786,156350.21597614017,134817.84108199165,84140.6964689542,140771.51340259542
2002-06-30,170294.561686839,101281.02902732875,80834.40438316748,121310.0910159373,249022.81153276222,199784.26668772261,207567.10296716588,167809.8104039067,120694.54698972695,99826.39997650257,227670.1882578918,100916.95032862756,132023.4159890823,97635.25815334794,110364.29641684597,90796.10548884205,84161.05370623314,107795.33179097324,253317.48059732222,146484.75587636462,117641.18705144338,118152.30992841996,142875.58056999702,103104.52188156513,,,116949.3009787121,,112986.33003390559,139289.39518654157,158594.37792829584,168097.09144238272,196589.55344255158,93559.4424423949,96402.2638748695,75843.56628385803,145316.2920695556,103581.46733372238,182425.52640127635,135335.250107956,,99187.83079018617,106142.38794841529,178268.57398319282,128330.74886711431,138130.9040518521,156931.86011421628,135349.38745763604,84334.8286176618,140187.841083209
2002-07-31,170922.64556069273,101667.27766910981,81173.94688572125,121902.05064206487,251708.74256778567,200457.3438370475,209756.20237036483,169648.9912028607,121609.24417162254,100203.28821135586,229630.19208544187,101278.13491347888,132459.3113900584,98045.74028107115,110540.33902688621,90523.79272383338,84349.59219017603,108583.19453612498,256217.6383346093,147572.6903216993,118747.82422401966,118515.87345977529,143611.62705394148,103460.51885963317,,,117346.26507885935,,113375.58278406004,140667.88956532648,160319.2393689889,168506.2987821188,198055.9384912662,94217.0963003308,96721.9411259855,76067.8393027955,145905.63146114763,104199.7390742844,185299.88586661607,135815.78015484152,,99388.06225747848,106505.6477688849,178450.47804096763,129378.64021423161,139054.12833915756,157571.23747311326,135839.92992631596,84598.1897445314,139299.31591832117
2002-08-31,171540.35102164905,101953.6467940318,81416.52027773936,122518.44999029834,254649.09735034077,201066.25902557553,211981.79719938905,171258.1998429322,122543.81379514828,100517.14109646215,231763.73296218365,101598.64551424647,132837.28729781802,98524.11627967095,110745.88412415175,90454.0544215868,84569.48839222972,108884.31277042077,259273.9037237299,148751.17188411907,119696.52584306242,118895.10380066335,144217.78068562842,103838.0136186905,,,117719.43474111552,,113707.98818316443,142212.51810258956,161999.1177075623,169054.64412970928,199376.31149675572,94834.80732179602,97037.62861712002,76316.6983532188,146437.28790463795,106620.39268097271,188579.05219877991,136248.43342370878,,99572.92567003267,106906.09697985518,178407.29833178283,130380.25935269904,139946.0168611104,158289.87918832712,136369.0278194626,84879.10292719323,139414.7342105898
2002-09-30,171895.75387722885,102212.32533160916,81681.37056954153,123113.5965536036,257665.15539002477,201739.92645367046,213996.93357795646,172897.13315169318,123440.20728557525,100969.56111870699,234113.4269834772,101853.19254038065,133174.04601586954,102112.10067601594,111026.50674142539,90389.535618984,84834.15242203447,109156.86098174038,262356.4019736082,149916.66118812116,120605.1146796211,119211.63173254557,144767.2876842898,104257.89610781665,,,118131.38870465188,,114048.29956233695,143845.12522147904,163928.18107169622,169800.8165298239,200574.476687994,95438.12907020921,97338.23999337186,76569.97333465387,147534.1887685605,107274.32188225309,192434.14635166276,136687.84669914495,,99791.84977743542,107297.44364758281,178123.86124753967,131310.38462062876,140695.1839738218,158988.8856159132,136933.25516248395,85229.48379167105,139970.4403512689
2002-10-31,172047.62226133503,102443.84306779709,81911.58068082693,123724.14350348835,260571.9170755613,202460.62806360095,216393.06093153046,174742.26239031914,124323.28546135256,101338.8754541037,236445.74845553553,102117.87607899084,133472.4866810056,102686.38274381161,111350.26496985271,90273.42074485472,85109.71290129649,109464.74416666824,265606.30322197155,151039.74186781832,121393.14902412961,119516.20510371472,145386.85951045936,104746.82872421155,,,118488.98240518324,,114401.32791715265,145667.17977347918,166058.29780967056,170452.04137663502,201794.03731006762,96052.11167675405,97628.22806777456,76849.29604990246,148133.8495160663,107902.80092291073,196211.8941420715,137084.5299635513,,100050.47140541814,107657.10832981241,177584.5826641053,132174.17656937992,141439.21491587657,159679.7019813166,137616.55616658702,85582.41021465612,140459.5972781007
2002-11-30,172273.77965182508,102722.44915235725,82182.75884625333,124319.56504775907,263569.09460699884,202994.81910909773,219129.55923546752,176887.45975665518,125180.2196516311,101648.50070912467,238799.61252358207,102371.99164971994,133708.8452322935,99905.8324211548,111698.15603524374,90649.9276222146,85400.47265335839,109931.01485096391,269021.11805966706,152104.64622869826,122279.22601516027,119802.61131327161,146188.56709130382,105229.05526547748,,,118835.39435064535,,114764.51335062036,147449.25027295112,168152.84775285318,171105.39914371466,203273.38286563387,99346.0274073261,97891.63460118703,77080.69281395977,148783.8461504984,108454.18252235663,199530.6957899297,137518.21454804673,,100284.55912185943,107954.59005332881,177185.11156089455,133030.39151065322,142217.3761267846,160320.84793025683,138183.8421293117,85820.18498989017,140877.6499805033
2002-12-31,172893.77147923454,103019.37350963184,82415.88435177621,124901.9406778388,266599.1455914488,203304.8393074069,221769.23411560533,179209.6176450881,126076.58086270822,101916.5213427232,240932.94275090288,102673.58691869145,133877.38640315091,100247.96890205177,112020.25804504532,91145.99778350646,85691.38848248665,110433.69634094337,272400.7663241452,153013.58360478308,123172.68762145432,120157.3723885018,147123.1387857399,105684.38795764808,,,119144.25373192216,,115135.13857541683,149173.3603911617,170240.40187401936,171585.17082202327,204819.4345208049,98572.77359928038,98140.33395956375,77289.34598929135,148384.96822770673,108966.33169527189,202218.9596795298,137947.27544956442,,100494.54702785685,108213.89585721302,176820.95918772215,133888.02895622718,143009.94149587065,160874.9481026029,138582.84361441765,85954.41841807213,141132.10924056277
2003-01-31,173443.60543974166,103248.30713517597,79682.22844200284,125460.83817421731,262454.5264756704,203447.05574106923,223913.72299749218,181412.01194007124,126980.1978411232,102119.65150550714,243305.96657073518,102953.75414103833,134061.20492866338,100435.14147421281,112162.49496499871,91744.85667850278,85921.4472570533,110830.21196913431,275270.8260764017,153834.68416216882,124173.34408604505,119557.55998660976,147937.74986293615,106018.7853267458,,,119476.90830346393,,115515.11815002743,150769.1934682023,172308.48566792544,172116.93317123476,206364.12793051635,99328.43742502129,98331.81246893905,77422.68201550219,148937.22279671454,109397.01312620942,204689.92138582072,138354.65691322254,,100621.74550298587,108359.04564218383,176578.45734286905,134613.851002154,143779.54039504638,161391.00275842214,138675.92613166734,86005.46624463893,141513.50172252834
2003-02-28,173894.69840369173,103489.79935071427,79517.22900803492,126069.08693305825,265057.74831929884,203634.71870505347,225577.8546093306,183664.8410953396,127939.84226520466,102316.6946603135,246038.64228827032,103217.99665689368,134341.26770762214,100579.64118815518,112287.25324633412,91998.8139907439,86121.69689426229,111139.20041763694,277703.05750473123,154834.1721800541,125138.2092115053,119853.23632743159,148736.19523032175,106326.77830310818,,,119782.15529413201,,115880.08460080477,152225.17694492883,174334.46578671757,172664.34439344288,207899.77624808202,100441.67767584376,98533.0161277784,77601.9462720415,149536.27447428793,109863.5091019738,207449.39017377907,138793.19781383994,,100793.05766903523,108493.3781228698,176411.17808391232,135342.4736128923,144592.5334230316,161904.08839476437,138820.52456520018,86215.45144933062,141939.72355300927
2003-03-31,174284.85710772776,101737.1871209128,79710.24451905332,126712.66438952531,267777.9781164626,203944.10730256213,227352.48154885927,185782.34282249576,128949.69558175647,102533.55609715462,249256.66932079438,103442.1318586473,134555.58616000105,100717.52312144192,112377.74492545503,91910.40714971491,86322.18253071302,111380.38977993638,280023.2362697459,156059.57338169188,125976.38209024924,120091.65024228636,149304.64702214295,106601.39545076923,,,120088.15728250942,,116258.11478025217,153623.5936603421,176362.44536890718,173166.38824628916,209578.01544560946,99665.82810161506,98724.45632696646,77813.44795760661,150195.36521676296,110319.35850977202,210499.9173583124,134979.10510976755,,101017.3956123415,108633.75797547617,176244.0456461771,136083.738869811,145438.78565155863,164011.35250529688,139152.5242943516,86491.38381008976,142274.2314679797
2003-04-30,174875.361953843,102073.5012618013,79961.35302741834,127427.82358701929,270885.55073240347,204328.1014316313,229436.52860410255,188183.4081227269,130092.2942517312,102793.63977061318,252411.24156254923,103674.88466774658,134943.81172811426,100972.89380816685,112520.16381510596,91458.02784195337,86549.33324166063,111511.85981030013,282504.5309631011,157437.27651861048,126596.78984324422,120319.5667618746,149710.7021202469,106889.59074713218,101227.49890300924,,120357.59655870999,,116608.12476540213,155017.96322236877,178393.1184199009,173740.81811866246,211373.83915337364,100224.54805252739,98952.72653181052,78092.80547800878,150942.00819130495,110855.71782283881,213629.59326441432,135242.88579812276,,101324.58202830491,108836.33395571282,176314.26335801068,136970.71533196172,146312.07961614497,164795.96536101686,139755.030821549,86894.77869426485,142668.86862946698
2003-05-31,175778.2801574733,102395.47268755143,82551.61198154774,128199.72063160551,274138.81001356215,210049.99558969765,231880.38270172657,190775.93104094235,131268.03552490575,103051.22657810897,255637.26860897918,103933.69192624319,135394.6605373216,101228.47452663892,112554.55131835376,91153.56942157814,86793.33541003053,111538.82855657593,285104.78736731404,158817.26753600137,127461.11040177646,121246.06311428348,150235.5170173057,107301.17689614558,101429.63768879032,,122735.52002152,,117042.77361660165,156596.57976793282,180704.97813809168,174313.2166884624,213392.8588737583,100757.10523811713,99200.95712004314,78328.66095056052,151669.46556778415,111536.00580773366,216801.1955212809,135599.81578880944,,101644.82242680695,109006.72902420766,176459.7413441653,137993.35340624923,147232.25425101537,165683.1158994598,140455.04114555992,87334.57859080585,143407.52509435426
2003-06-30,177037.66853166593,102690.4227759489,82872.31051952504,129035.87639719933,277316.52916825627,210395.73965463036,234419.62701996864,193625.15611523652,132471.6930978864,103564.77082246082,258960.95070819385,104233.80413432165,135931.44905711332,101626.12934908956,112949.87114311737,91198.05533481431,87030.20166610637,111606.66626929496,287659.28132867167,160299.9884515768,128464.28751022232,121650.5827967309,150936.27286487265,107742.46552294798,101589.41739509274,,122957.49247702851,,117490.86686332997,158253.21501574706,183447.76321750472,175058.20358738993,215559.15235462494,101314.16310955779,99351.57844994399,78542.98135071421,152438.20444352605,112314.47259277718,220131.17412318243,135997.02567334494,,102532.76399626785,109158.7665825953,176822.3544236015,139087.56410412161,148227.21387211437,166577.6164581711,141114.98386336124,87786.18318630848,144451.2143007318
2003-07-31,179037.3634309251,102964.83107414003,83202.47184557914,129950.26896234056,280486.35401347483,210673.57726183804,236878.8214850245,196388.0311684313,133682.32974691832,103468.42474909221,262474.6713681639,104598.72502884653,136362.73286183132,102076.97936883595,113046.91115279456,91734.96255129468,85701.83800474003,111778.49909795525,290158.8020688678,177228.4934779908,129675.17073747158,122098.9117219156,154184.6281304083,108244.59775821095,101754.84046966275,,123229.5251572259,,105575.21049353418,159870.07434978176,186367.77305403797,175869.62926232515,218042.39966099395,101870.27962031099,99679.50157988012,78714.48173966054,153266.36300612523,113148.431046483,223781.089669826,136629.6365538068,,102929.2091730038,109339.32574319685,177104.36281524846,140274.34252285137,149319.9227413702,166483.7416493595,141714.0342021755,88188.16003221521,145466.69082270635
2003-08-31,180643.7930961632,103207.98843969806,83480.37607546986,131030.27537157729,283908.23558577354,211211.7207222182,239197.77610665033,199200.37819899517,136364.1021519979,103737.122288921,266168.66045870533,105031.81644396829,136786.13983188797,102683.9791693479,112806.5701559356,92286.34135946265,85966.54872919145,112214.0746532442,292950.2040950226,180109.4961387247,130980.30095598906,122574.11915318406,155073.6237556169,108739.13991045911,101953.881370818,,123619.19141322927,,105973.99917113603,161576.78560977872,189235.2790896159,176871.9843116823,220628.70152460638,103600.6255045479,100478.56618375139,78922.97025414175,154362.7001081687,114044.7685613533,227358.64416029325,137161.0996307969,,103814.0961335986,109587.64468996876,177349.11613066122,141484.66906691546,159764.45335306643,167664.91896059344,142465.23473211896,88437.97837292512,146317.84819643226
2003-09-30,181963.2932102357,103459.59797474748,83815.50793630292,132194.99643565773,287693.9243814428,211773.07704547487,241760.17080079595,202122.0665311958,137772.3281051135,104081.27474484195,270023.48394110496,105476.52569210436,137274.96164168694,103387.79384627387,113124.97588529238,92876.06019778294,86282.7789855776,114310.33537428098,296025.294410097,183142.4039533591,132486.9049409083,122151.80244910067,156071.08900885726,109338.79069857311,102186.79559947088,,124057.08175357264,,106365.79925063885,163477.9415561144,191780.23210688127,177960.36091022834,223521.22773160564,104712.26875254104,100903.92511565844,79140.43053429849,155623.3568171341,115032.11119740891,230783.01670892056,137794.89878467045,,105002.96787278922,109825.66488685326,177489.41158978615,142792.32553432358,161703.14493814544,171796.54172359392,143386.96408287904,88619.85794592017,146973.00120071927
2003-10-31,182903.75889434176,103670.56856093869,84182.09498009419,133396.58123817563,291490.30483677064,212404.18306815575,244191.41345583927,205135.6969192144,137601.99411793833,104464.91686248411,274772.2788061607,105918.03598763731,137720.68016857078,104150.31826248812,113442.74269100768,93346.70417368098,86626.9771495693,114866.4135813873,299441.8493741549,185809.77057768896,134168.34021509977,121797.56173287179,157415.66675329462,110021.40870128213,102593.1252910926,,124490.09944175142,,106804.49209240812,165577.10379290752,194213.89201476233,179023.41781269954,226655.09518274164,107216.79053010035,101339.07392621417,79457.53990208848,158607.19495711505,116070.80232718222,234169.1593476835,138344.48974078833,,104549.38927165607,110043.36383613471,177621.5788310532,144216.3349225403,170732.79397651798,173112.65678905937,147453.0478715805,88793.21725662277,147637.5119503944
2003-11-30,183948.207309978,103930.56619939263,84557.38425648183,134362.25431252582,295057.2588501702,212879.59454451344,246713.89171405818,207983.43617991824,140523.37274833207,104830.98223202121,279913.03184079676,106305.34968064126,138011.04383634208,104661.57613072761,113743.80128448528,93567.99633653756,86950.35505922476,115286.35744991526,302582.1416648247,170489.84987626915,135529.22330177735,123432.07893835712,158636.84485348398,108979.58958465699,102849.19587130532,,124891.3173303514,,107109.97715962189,167397.54210286625,196522.0166555231,179891.63501249137,230021.58647436622,107063.3353384094,101199.06985831166,78835.69889417604,159667.53099724752,116909.84434811518,237471.3761549154,138985.9392258077,,103472.2556309678,110216.14458492857,177768.6355073248,145500.71938609594,156587.80295098005,171427.9699852473,145541.32933199956,89070.66869646353,148260.21040144513
